review_id,product_category,rating,sentiment_label,review_text,date
1267,nồi chiên,1,negative,"vỏ có vết xước, hơi tiếc",2025-12-06
1268,sạc dự phòng,4,positive,"dùng ổn định, rất hài lòng",2025-08-11
1269,giày thể thao,5,positive,"shop giao nhanh, đế bám tốt, chạy thích, đáng tiền",2025-12-07
1270,áo thun,3,neutral,săn sale nên thấy không quá xuất sắc nhưng chấp nhận được,2026-02-12
1271,giày thể thao,4,positive,"đóng gói cẩn thận, nhẹ chân, đúng size, hơi tiếc",2026-01-03
1272,giày thể thao,2,negative,"shop giao nhanh, keo dán chưa chắc, đáng tiền",2025-03-01
1273,tai nghe,4,positive,"mic thu âm rõ, gọi điện tốt, sẽ ủng hộ tiếp",2026-01-17
1274,chuột,2,negative,"kết nối chập chờn, dùng bực mình",2025-06-09
1275,chuột,2,negative,"đóng gói cẩn thận, kết nối chập chờn, dùng bực mình, đáng tiền",2026-02-13
1276,giày thể thao,3,neutral,"săn sale nên thấy đi ổn, đúng giá tiền",2025-10-03
1277,nồi chiên,4,positive,"săn sale nên thấy nướng nhanh, chín đều, hơi tiếc",2025-03-17
1278,sạc dự phòng,4,positive,"thiết kế đẹp, cầm chắc tay",2025-05-21
1279,nồi chiên,1,negative,"đóng gói cẩn thận, vỏ có vết xước, hơi tiếc",2025-01-31
1280,nồi chiên,4,positive,"dung tích lớn, rất tiện, sẽ ủng hộ tiếp",2026-03-15
1281,áo thun,1,negative,"size bị lệch, mặc không vừa, hơi tiếc",2025-06-22
1282,áo thun,2,negative,vải mỏng hơn mong đợi,2026-01-08
1283,tai nghe,4,positive,"shop giao nhanh, âm thanh rõ, bass tốt, đáng tiền",2026-01-21
1284,nồi chiên,2,negative,"shop giao nhanh, vỏ có vết xước",2025-03-12
1285,áo thun,1,negative,"shop giao nhanh, size bị lệch, mặc không vừa, sẽ ủng hộ tiếp",2026-01-12
1286,giày thể thao,4,positive,"săn sale nên thấy đế bám tốt, chạy thích, sẽ ủng hộ tiếp",2025-01-29
1287,chuột,5,positive,"di chuột mượt, click nhạy, rất đáng tiền",2025-11-29
1288,tai nghe,2,negative,âm bị rè khi mở lớn,2025-05-04
1289,áo thun,4,positive,"màu đẹp như hình, hơi tiếc",2026-03-19
1290,nồi chiên,2,negative,vỏ có vết xước,2025-03-01
1291,chuột,4,positive,"đóng gói cẩn thận, kết nối ổn định, không bị lag",2026-02-11
1292,sạc dự phòng,5,positive,"thiết kế đẹp, cầm chắc tay, sẽ ủng hộ tiếp",2025-02-20
1293,tai nghe,4,positive,"mic thu âm rõ, gọi điện tốt, hơi tiếc",2025-10-12
1294,nồi chiên,1,negative,nhiệt không đều như mong đợi,2026-01-01
1295,nồi chiên,3,neutral,"đúng mô tả, mức trung bình, sẽ ủng hộ tiếp",2026-03-18
1296,sạc dự phòng,2,negative,dung lượng không như quảng cáo,2025-03-07
1297,sạc dự phòng,4,positive,"đóng gói cẩn thận, dùng ổn định, rất hài lòng",2025-02-13
1298,chuột,1,negative,"kết nối chập chờn, dùng bực mình, sẽ ủng hộ tiếp",2025-06-03
1299,chuột,3,neutral,"dùng tạm ổn trong tầm giá, hơi tiếc",2025-12-22
1300,tai nghe,1,negative,đeo hơi đau tai,2025-05-02
1301,chuột,5,positive,"pin trâu, dùng mượt cả ngày",2025-04-21
1302,sạc dự phòng,4,positive,"sạc nhanh, pin đúng dung lượng, đáng tiền",2025-05-14
1303,áo thun,2,negative,"vải mỏng hơn mong đợi, đáng tiền",2025-12-13
1304,áo thun,3,neutral,"đóng gói cẩn thận, mặc tạm ổn, sẽ ủng hộ tiếp",2026-01-01
1305,tai nghe,2,negative,"đóng gói cẩn thận, âm bị rè khi mở lớn, hơi tiếc",2025-07-14
1306,chuột,3,neutral,chưa dùng lâu nên chưa đánh giá thêm,2025-02-26
1307,giày thể thao,2,negative,"size không chuẩn, đáng tiền",2025-06-20
1308,nồi chiên,4,positive,"nướng nhanh, chín đều, hơi tiếc",2025-04-24
1309,áo thun,3,neutral,"đóng gói cẩn thận, không quá xuất sắc nhưng chấp nhận được",2026-02-25
1310,nồi chiên,5,positive,"đóng gói cẩn thận, dung tích lớn, rất tiện",2025-02-20
1311,chuột,5,positive,"cầm vừa tay, phản hồi tốt",2025-11-01
1312,nồi chiên,4,positive,"nướng nhanh, chín đều, sẽ ủng hộ tiếp",2025-12-03
1313,bàn phím,5,positive,"đóng gói cẩn thận, keycap chắc chắn, build ngon, sẽ ủng hộ tiếp",2025-12-14
1314,sạc dự phòng,5,positive,"đóng gói cẩn thận, thiết kế đẹp, cầm chắc tay, hơi tiếc",2025-09-15
1315,tai nghe,5,positive,"đeo êm tai lâu không đau, đáng tiền",2025-07-28
1316,nồi chiên,4,positive,"shop giao nhanh, nướng nhanh, chín đều",2025-03-26
1317,sạc dự phòng,5,positive,"săn sale nên thấy sạc nhanh, pin đúng dung lượng",2026-01-10
1318,bàn phím,4,positive,"gõ êm tay, led đẹp, sẽ ủng hộ tiếp",2026-03-02
1319,giày thể thao,5,positive,"đi êm chân, form đẹp",2025-01-22
1320,sạc dự phòng,4,positive,"sạc nhanh, pin đúng dung lượng, đáng tiền",2026-03-06
1321,bàn phím,2,negative,"săn sale nên thấy led không đều màu, sẽ ủng hộ tiếp",2025-07-11
1322,chuột,4,positive,"đóng gói cẩn thận, cầm vừa tay, phản hồi tốt, hơi tiếc",2025-05-31
1323,tai nghe,5,positive,đeo êm tai lâu không đau,2025-08-26
1324,sạc dự phòng,3,neutral,"dùng được, chưa thấy vấn đề, hơi tiếc",2025-06-18
1325,tai nghe,4,positive,"shop giao nhanh, mic thu âm rõ, gọi điện tốt, hơi tiếc",2025-07-01
1326,chuột,5,positive,"di chuột mượt, click nhạy, rất đáng tiền",2026-04-06
1327,bàn phím,5,positive,"đóng gói cẩn thận, gõ êm tay, led đẹp, sẽ ủng hộ tiếp",2025-08-29
1328,áo thun,5,positive,"vải mềm, form đẹp, đáng tiền",2025-02-25
1329,áo thun,1,negative,"đóng gói cẩn thận, size bị lệch, mặc không vừa, hơi tiếc",2025-01-03
1330,tai nghe,3,neutral,"đóng gói cẩn thận, âm thanh ở mức chấp nhận được",2025-03-10
1331,áo thun,5,positive,"shop giao nhanh, vải mềm, form đẹp, hơi tiếc",2025-12-07
1332,tai nghe,5,positive,"shop giao nhanh, mic thu âm rõ, gọi điện tốt, đáng tiền",2026-01-20
1333,nồi chiên,3,neutral,"dùng ổn, cần test thêm",2026-02-10
1334,chuột,5,positive,"pin trâu, dùng mượt cả ngày, đáng tiền",2025-08-08
1335,sạc dự phòng,2,negative,"đóng gói cẩn thận, dung lượng không như quảng cáo, hơi tiếc",2025-02-12
1336,nồi chiên,4,positive,"đóng gói cẩn thận, nướng nhanh, chín đều",2026-03-19
1337,tai nghe,3,neutral,săn sale nên thấy âm thanh ở mức chấp nhận được,2025-12-25
1338,giày thể thao,1,negative,"shop giao nhanh, size không chuẩn, sẽ ủng hộ tiếp",2025-03-03
1339,bàn phím,5,positive,"săn sale nên thấy gõ êm tay, led đẹp",2025-11-12
1340,bàn phím,4,positive,"switch phản hồi tốt, rất thích, đáng tiền",2025-12-25
1341,giày thể thao,3,neutral,săn sale nên thấy mẫu đẹp nhưng chưa thử chạy lâu,2025-09-19
1342,áo thun,1,negative,"đóng gói cẩn thận, vải mỏng hơn mong đợi, đáng tiền",2025-06-29
1343,giày thể thao,5,positive,"đi êm chân, form đẹp",2025-01-27
1344,giày thể thao,2,negative,"đóng gói cẩn thận, đi hơi cứng chân",2025-02-21
1345,áo thun,5,positive,"đóng gói cẩn thận, mặc thoải mái, đường may chắc",2025-02-19
1346,giày thể thao,4,positive,"đóng gói cẩn thận, đế bám tốt, chạy thích",2025-09-28
1347,sạc dự phòng,5,positive,"săn sale nên thấy dùng ổn định, rất hài lòng",2026-03-31
1348,chuột,4,positive,"shop giao nhanh, pin trâu, dùng mượt cả ngày, hơi tiếc",2025-02-20
1349,chuột,3,neutral,"săn sale nên thấy đúng mô tả, hiệu năng bình thường, sẽ ủng hộ tiếp",2025-10-01
1350,giày thể thao,4,positive,"đế bám tốt, chạy thích, đáng tiền",2026-04-02
1351,nồi chiên,3,neutral,"nấu được nhưng không quá nhanh, hơi tiếc",2025-02-04
1352,áo thun,4,positive,"đóng gói cẩn thận, màu đẹp như hình, sẽ ủng hộ tiếp",2025-05-29
1353,chuột,3,neutral,"săn sale nên thấy đúng mô tả, hiệu năng bình thường, hơi tiếc",2025-12-17
1354,sạc dự phòng,3,neutral,"sạc ở mức bình thường, hơi tiếc",2025-10-15
1355,nồi chiên,5,positive,"nướng nhanh, chín đều, sẽ ủng hộ tiếp",2025-10-20
1356,bàn phím,2,negative,"gõ hơi cứng và ồn, đáng tiền",2025-06-05
1357,nồi chiên,5,positive,"shop giao nhanh, nướng nhanh, chín đều",2025-10-01
1358,bàn phím,4,positive,"đóng gói cẩn thận, gõ êm tay, led đẹp",2025-11-25
1359,bàn phím,3,neutral,"đóng gói cẩn thận, gõ ổn, chưa có gì nổi bật",2025-07-08
1360,tai nghe,5,positive,"đeo êm tai lâu không đau, đáng tiền",2025-06-16
1361,chuột,2,negative,"đóng gói cẩn thận, pin yếu hơn mô tả, sẽ ủng hộ tiếp",2025-05-12
1362,chuột,2,negative,"con lăn bị kẹt, trải nghiệm tệ",2025-04-16
1363,nồi chiên,5,positive,"nướng nhanh, chín đều, hơi tiếc",2025-03-21
1364,áo thun,5,positive,"săn sale nên thấy vải mềm, form đẹp",2025-09-11
1365,bàn phím,4,positive,"săn sale nên thấy keycap chắc chắn, build ngon, sẽ ủng hộ tiếp",2025-11-28
1366,tai nghe,4,positive,"đeo êm tai lâu không đau, sẽ ủng hộ tiếp",2025-02-05
1367,bàn phím,4,positive,"săn sale nên thấy keycap chắc chắn, build ngon",2026-01-06
1368,sạc dự phòng,4,positive,"săn sale nên thấy thiết kế đẹp, cầm chắc tay",2025-02-26
1369,nồi chiên,4,positive,"nướng nhanh, chín đều, đáng tiền",2025-03-15
1370,giày thể thao,1,negative,"đóng gói cẩn thận, size không chuẩn",2025-04-14
1371,bàn phím,5,positive,"đóng gói cẩn thận, switch phản hồi tốt, rất thích, hơi tiếc",2025-03-21
1372,bàn phím,5,positive,"gõ êm tay, led đẹp",2025-10-06
1373,tai nghe,5,positive,"shop giao nhanh, âm thanh rõ, bass tốt",2025-04-27
1374,áo thun,5,positive,"săn sale nên thấy vải mềm, form đẹp",2025-09-09
1375,bàn phím,3,neutral,"đóng gói cẩn thận, đúng mô tả nhưng giao hơi lâu",2025-11-12
1376,tai nghe,4,positive,"shop giao nhanh, mic thu âm rõ, gọi điện tốt, sẽ ủng hộ tiếp",2025-08-08
1377,sạc dự phòng,4,positive,"đóng gói cẩn thận, sạc nhanh, pin đúng dung lượng",2026-02-23
1378,tai nghe,4,positive,"đóng gói cẩn thận, đeo êm tai lâu không đau, đáng tiền",2026-02-20
1379,giày thể thao,3,neutral,"shop giao nhanh, chất lượng bình thường, đáng tiền",2025-03-17
1380,áo thun,5,positive,"vải mềm, form đẹp, hơi tiếc",2026-01-08
1381,tai nghe,5,positive,"săn sale nên thấy âm thanh rõ, bass tốt, đáng tiền",2025-06-13
1382,áo thun,5,positive,"shop giao nhanh, vải mềm, form đẹp, hơi tiếc",2025-08-03
1383,sạc dự phòng,5,positive,"thiết kế đẹp, cầm chắc tay",2026-01-02
1384,áo thun,1,negative,"đóng gói cẩn thận, size bị lệch, mặc không vừa",2025-04-15
1385,nồi chiên,5,positive,"nướng nhanh, chín đều, đáng tiền",2025-07-04
1386,nồi chiên,3,neutral,"shop giao nhanh, nấu được nhưng không quá nhanh",2025-08-04
1387,bàn phím,4,positive,"shop giao nhanh, keycap chắc chắn, build ngon",2025-12-23
1388,giày thể thao,4,positive,"đế bám tốt, chạy thích",2025-12-06
1389,sạc dự phòng,4,positive,"đóng gói cẩn thận, sạc nhanh, pin đúng dung lượng, sẽ ủng hộ tiếp",2025-02-10
1390,bàn phím,5,positive,"săn sale nên thấy gõ êm tay, led đẹp, sẽ ủng hộ tiếp",2026-01-19
1391,sạc dự phòng,2,negative,"đóng gói cẩn thận, dung lượng không như quảng cáo, hơi tiếc",2026-02-05
1392,giày thể thao,1,negative,keo dán chưa chắc,2025-11-06
1393,nồi chiên,4,positive,"săn sale nên thấy máy chạy êm, dễ vệ sinh, hơi tiếc",2025-10-11
1394,giày thể thao,3,neutral,"shop giao nhanh, mẫu đẹp nhưng chưa thử chạy lâu, đáng tiền",2025-02-17
1395,sạc dự phòng,4,positive,"thiết kế đẹp, cầm chắc tay",2025-04-23
1396,áo thun,4,positive,"đóng gói cẩn thận, mặc thoải mái, đường may chắc, hơi tiếc",2026-02-28
1397,áo thun,5,positive,"đóng gói cẩn thận, vải mềm, form đẹp",2025-02-23
1398,chuột,5,positive,"đóng gói cẩn thận, pin trâu, dùng mượt cả ngày, sẽ ủng hộ tiếp",2025-10-05
1399,chuột,4,positive,"pin trâu, dùng mượt cả ngày, sẽ ủng hộ tiếp",2025-11-23
1400,chuột,4,positive,"kết nối ổn định, không bị lag",2025-06-11
1401,chuột,3,neutral,săn sale nên thấy chưa dùng lâu nên chưa đánh giá thêm,2025-04-10
1402,tai nghe,3,neutral,"chưa test lâu nên chưa rõ độ bền, đáng tiền",2025-07-28
1403,giày thể thao,1,negative,"săn sale nên thấy size không chuẩn, hơi tiếc",2025-10-28
1404,nồi chiên,3,neutral,"săn sale nên thấy dùng ổn, cần test thêm",2026-03-30
1405,giày thể thao,4,positive,"shop giao nhanh, nhẹ chân, đúng size, sẽ ủng hộ tiếp",2025-09-14
1406,sạc dự phòng,3,neutral,"đóng gói cẩn thận, dùng được, chưa thấy vấn đề, đáng tiền",2025-07-04
1407,sạc dự phòng,3,neutral,"săn sale nên thấy đúng mô tả nhưng chưa nổi bật, sẽ ủng hộ tiếp",2025-04-17
1408,sạc dự phòng,2,negative,"sạc vào rất chậm, sẽ ủng hộ tiếp",2026-01-28
1409,nồi chiên,4,positive,"săn sale nên thấy nướng nhanh, chín đều, đáng tiền",2025-03-28
1410,tai nghe,5,positive,đeo êm tai lâu không đau,2025-04-02
1411,giày thể thao,3,neutral,"săn sale nên thấy mẫu đẹp nhưng chưa thử chạy lâu, sẽ ủng hộ tiếp",2025-03-05
1412,sạc dự phòng,5,positive,"săn sale nên thấy thiết kế đẹp, cầm chắc tay",2025-12-15
1413,bàn phím,5,positive,"săn sale nên thấy gõ êm tay, led đẹp",2025-08-19
1414,tai nghe,3,neutral,"shop giao nhanh, chưa test lâu nên chưa rõ độ bền",2025-01-05
1415,bàn phím,3,neutral,"gõ ổn, chưa có gì nổi bật, hơi tiếc",2026-03-14
1416,chuột,5,positive,"săn sale nên thấy cầm vừa tay, phản hồi tốt, hơi tiếc",2025-11-25
1417,sạc dự phòng,3,neutral,"shop giao nhanh, dùng được, chưa thấy vấn đề",2025-07-23
1418,nồi chiên,5,positive,"đóng gói cẩn thận, nướng nhanh, chín đều, đáng tiền",2025-11-06
1419,áo thun,5,positive,"săn sale nên thấy mặc thoải mái, đường may chắc",2025-10-07
1420,bàn phím,3,neutral,đúng mô tả nhưng giao hơi lâu,2025-11-04
1421,nồi chiên,5,positive,"shop giao nhanh, máy chạy êm, dễ vệ sinh",2025-04-19
1422,nồi chiên,5,positive,"shop giao nhanh, máy chạy êm, dễ vệ sinh",2025-03-14
1423,chuột,4,positive,"săn sale nên thấy kết nối ổn định, không bị lag",2025-04-20
1424,giày thể thao,3,neutral,"săn sale nên thấy đi ổn, đúng giá tiền, đáng tiền",2026-01-21
1425,tai nghe,5,positive,săn sale nên thấy đeo êm tai lâu không đau,2025-12-19
1426,nồi chiên,5,positive,"dung tích lớn, rất tiện, hơi tiếc",2026-02-26
1427,chuột,1,negative,"đóng gói cẩn thận, pin yếu hơn mô tả, đáng tiền",2025-01-08
1428,bàn phím,3,neutral,"đúng mô tả nhưng giao hơi lâu, hơi tiếc",2025-05-15
1429,sạc dự phòng,1,negative,săn sale nên thấy máy hơi nóng khi sạc,2025-02-19
1430,chuột,4,positive,"pin trâu, dùng mượt cả ngày, hơi tiếc",2025-04-21
1431,tai nghe,4,positive,"đóng gói cẩn thận, đeo êm tai lâu không đau",2025-06-04
1432,tai nghe,2,negative,"săn sale nên thấy đeo hơi đau tai, hơi tiếc",2025-07-30
1433,tai nghe,5,positive,"shop giao nhanh, âm thanh rõ, bass tốt, hơi tiếc",2025-08-08
1434,tai nghe,4,positive,"đóng gói cẩn thận, đeo êm tai lâu không đau, hơi tiếc",2025-11-21
1435,tai nghe,1,negative,âm bị rè khi mở lớn,2025-11-12
1436,áo thun,4,positive,màu đẹp như hình,2025-12-08
1437,tai nghe,3,neutral,"nghe ổn trong tầm giá, hơi tiếc",2025-02-28
1438,bàn phím,3,neutral,"săn sale nên thấy đúng mô tả nhưng giao hơi lâu, hơi tiếc",2025-01-04
1439,tai nghe,3,neutral,"đóng gói cẩn thận, chưa test lâu nên chưa rõ độ bền, đáng tiền",2026-03-06
1440,nồi chiên,3,neutral,nấu được nhưng không quá nhanh,2025-01-14
1441,bàn phím,3,neutral,"gõ ổn, chưa có gì nổi bật, hơi tiếc",2025-05-04
1442,sạc dự phòng,3,neutral,"dùng được, chưa thấy vấn đề, hơi tiếc",2025-03-07
1443,giày thể thao,4,positive,"đế bám tốt, chạy thích, sẽ ủng hộ tiếp",2025-08-12
1444,bàn phím,4,positive,"keycap chắc chắn, build ngon, hơi tiếc",2026-03-08
1445,nồi chiên,1,negative,"shop giao nhanh, vỏ có vết xước",2025-02-17
1446,chuột,4,positive,"di chuột mượt, click nhạy, rất đáng tiền, hơi tiếc",2025-01-13
1447,giày thể thao,2,negative,"shop giao nhanh, keo dán chưa chắc, sẽ ủng hộ tiếp",2025-06-02
1448,bàn phím,2,negative,"led không đều màu, đáng tiền",2025-02-12
1449,bàn phím,1,negative,led không đều màu,2025-02-24
1450,bàn phím,4,positive,"săn sale nên thấy gõ êm tay, led đẹp, đáng tiền",2026-03-06
