review_id,product_category,rating,sentiment_label,review_text,date,clean_comment
1295,nồi chiên,3,neutral,"đúng mô tả, mức trung bình, sẽ ủng hộ tiếp",2026-03-18,đúng mô_tả mức trung_bình sẽ ủng_hộ tiếp
1296,sạc dự phòng,2,negative,dung lượng không như quảng cáo,2025-03-07,dung_lượng không như quảng_cáo
1297,sạc dự phòng,4,positive,"đóng gói cẩn thận, dùng ổn định, rất hài lòng",2025-02-13,đóng_gói cẩn_thận dùng ổn_định rất hài_lòng
1298,chuột,1,negative,"kết nối chập chờn, dùng bực mình, sẽ ủng hộ tiếp",2025-06-03,kết_nối chập_chờn dùng bực_mình sẽ ủng_hộ tiếp
1299,chuột,3,neutral,"dùng tạm ổn trong tầm giá, hơi tiếc",2025-12-22,dùng tạm ổn trong tầm giá hơi tiếc
1300,tai nghe,1,negative,đeo hơi đau tai,2025-05-02,đeo hơi đau tai
1301,chuột,5,positive,"pin trâu, dùng mượt cả ngày",2025-04-21,pin trâu dùng mượt cả ngày
1302,sạc dự phòng,4,positive,"sạc nhanh, pin đúng dung lượng, đáng tiền",2025-05-14,sạc nhanh pin đúng dung_lượng đáng tiền
1303,áo thun,2,negative,"vải mỏng hơn mong đợi, đáng tiền",2025-12-13,vải mỏng hơn mong_đợi đáng tiền
1304,áo thun,3,neutral,"đóng gói cẩn thận, mặc tạm ổn, sẽ ủng hộ tiếp",2026-01-01,đóng_gói cẩn_thận mặc tạm ổn sẽ ủng_hộ tiếp
1305,tai nghe,2,negative,"đóng gói cẩn thận, âm bị rè khi mở lớn, hơi tiếc",2025-07-14,đóng_gói cẩn_thận âm bị rè khi mở lớn hơi tiếc
1306,chuột,3,neutral,chưa dùng lâu nên chưa đánh giá thêm,2025-02-26,chưa dùng lâu nên chưa đánh_giá thêm
1307,giày thể thao,2,negative,"size không chuẩn, đáng tiền",2025-06-20,size không chuẩn đáng tiền
1308,nồi chiên,4,positive,"nướng nhanh, chín đều, hơi tiếc",2025-04-24,nướng nhanh chín đều hơi tiếc
1309,áo thun,3,neutral,"đóng gói cẩn thận, không quá xuất sắc nhưng chấp nhận được",2026-02-25,đóng_gói cẩn_thận không quá xuất_sắc nhưng chấp_nhận được
1310,nồi chiên,5,positive,"đóng gói cẩn thận, dung tích lớn, rất tiện",2025-02-20,đóng_gói cẩn_thận dung_tích lớn rất tiện
1311,chuột,5,positive,"cầm vừa tay, phản hồi tốt",2025-11-01,cầm vừa tay phản_hồi tốt
1312,nồi chiên,4,positive,"nướng nhanh, chín đều, sẽ ủng hộ tiếp",2025-12-03,nướng nhanh chín đều sẽ ủng_hộ tiếp
1313,bàn phím,5,positive,"đóng gói cẩn thận, keycap chắc chắn, build ngon, sẽ ủng hộ tiếp",2025-12-14,đóng_gói cẩn_thận keycap chắc_chắn build ngon sẽ ủng_hộ tiếp
1314,sạc dự phòng,5,positive,"đóng gói cẩn thận, thiết kế đẹp, cầm chắc tay, hơi tiếc",2025-09-15,đóng_gói cẩn_thận thiết_kế đẹp cầm_chắc tay hơi tiếc
1315,tai nghe,5,positive,"đeo êm tai lâu không đau, đáng tiền",2025-07-28,đeo êm_tai lâu không đau đáng tiền
1316,nồi chiên,4,positive,"shop giao nhanh, nướng nhanh, chín đều",2025-03-26,cửa_hàng giao nhanh nướng nhanh chín đều
1317,sạc dự phòng,5,positive,"săn sale nên thấy sạc nhanh, pin đúng dung lượng",2026-01-10,săn sale nên thấy sạc nhanh pin đúng dung_lượng
1318,bàn phím,4,positive,"gõ êm tay, led đẹp, sẽ ủng hộ tiếp",2026-03-02,gõ êm_tay led đẹp sẽ ủng_hộ tiếp
1319,giày thể thao,5,positive,"đi êm chân, form đẹp",2025-01-22,đi êm_chân form đẹp
1320,sạc dự phòng,4,positive,"sạc nhanh, pin đúng dung lượng, đáng tiền",2026-03-06,sạc nhanh pin đúng dung_lượng đáng tiền
1321,bàn phím,2,negative,"săn sale nên thấy led không đều màu, sẽ ủng hộ tiếp",2025-07-11,săn sale nên thấy led không đều màu sẽ ủng_hộ tiếp
1322,chuột,4,positive,"đóng gói cẩn thận, cầm vừa tay, phản hồi tốt, hơi tiếc",2025-05-31,đóng_gói cẩn_thận cầm vừa tay phản_hồi tốt hơi tiếc
1323,tai nghe,5,positive,đeo êm tai lâu không đau,2025-08-26,đeo êm_tai lâu không đau
1324,sạc dự phòng,3,neutral,"dùng được, chưa thấy vấn đề, hơi tiếc",2025-06-18,dùng được chưa thấy vấn_đề hơi tiếc
1325,tai nghe,4,positive,"shop giao nhanh, mic thu âm rõ, gọi điện tốt, hơi tiếc",2025-07-01,cửa_hàng giao nhanh mic thu_âm rõ gọi điện tốt hơi tiếc
1326,chuột,5,positive,"di chuột mượt, click nhạy, rất đáng tiền",2026-04-06,di_chuột mượt click_nhạy rất đáng tiền
1327,bàn phím,5,positive,"đóng gói cẩn thận, gõ êm tay, led đẹp, sẽ ủng hộ tiếp",2025-08-29,đóng_gói cẩn_thận gõ êm_tay led đẹp sẽ ủng_hộ tiếp
1328,áo thun,5,positive,"vải mềm, form đẹp, đáng tiền",2025-02-25,vải mềm form_đẹp đáng tiền
1329,áo thun,1,negative,"đóng gói cẩn thận, size bị lệch, mặc không vừa, hơi tiếc",2025-01-03,đóng_gói cẩn_thận size bị lệch mặc không vừa hơi tiếc
1330,tai nghe,3,neutral,"đóng gói cẩn thận, âm thanh ở mức chấp nhận được",2025-03-10,đóng_gói cẩn_thận âm_thanh ở mức chấp_nhận được
1331,áo thun,5,positive,"shop giao nhanh, vải mềm, form đẹp, hơi tiếc",2025-12-07,cửa_hàng giao nhanh vải mềm form đẹp hơi tiếc
1332,tai nghe,5,positive,"shop giao nhanh, mic thu âm rõ, gọi điện tốt, đáng tiền",2026-01-20,cửa_hàng giao nhanh mic thu_âm rõ gọi điện tốt đáng tiền
1333,nồi chiên,3,neutral,"dùng ổn, cần test thêm",2026-02-10,dùng ổn cần test thêm
1334,chuột,5,positive,"pin trâu, dùng mượt cả ngày, đáng tiền",2025-08-08,pin trâu dùng mượt cả ngày đáng tiền
1335,sạc dự phòng,2,negative,"đóng gói cẩn thận, dung lượng không như quảng cáo, hơi tiếc",2025-02-12,đóng_gói cẩn_thận dung_lượng không như quảng_cáo hơi tiếc
1336,nồi chiên,4,positive,"đóng gói cẩn thận, nướng nhanh, chín đều",2026-03-19,đóng_gói cẩn_thận nướng nhanh chín đều
1337,tai nghe,3,neutral,săn sale nên thấy âm thanh ở mức chấp nhận được,2025-12-25,săn sale nên thấy âm_thanh ở mức chấp_nhận được
1338,giày thể thao,1,negative,"shop giao nhanh, size không chuẩn, sẽ ủng hộ tiếp",2025-03-03,cửa_hàng giao nhanh size không chuẩn sẽ ủng_hộ tiếp
1339,bàn phím,5,positive,"săn sale nên thấy gõ êm tay, led đẹp",2025-11-12,săn sale nên thấy gõ êm_tay led đẹp
1340,bàn phím,4,positive,"switch phản hồi tốt, rất thích, đáng tiền",2025-12-25,switch phản_hồi tốt rất thích_đáng tiền
1341,giày thể thao,3,neutral,săn sale nên thấy mẫu đẹp nhưng chưa thử chạy lâu,2025-09-19,săn sale nên thấy mẫu đẹp nhưng chưa thử chạy lâu
1342,áo thun,1,negative,"đóng gói cẩn thận, vải mỏng hơn mong đợi, đáng tiền",2025-06-29,đóng_gói cẩn_thận vải mỏng hơn mong_đợi đáng tiền
1343,giày thể thao,5,positive,"đi êm chân, form đẹp",2025-01-27,đi êm_chân form đẹp
1344,giày thể thao,2,negative,"đóng gói cẩn thận, đi hơi cứng chân",2025-02-21,đóng_gói cẩn_thận đi hơi cứng chân
1345,áo thun,5,positive,"đóng gói cẩn thận, mặc thoải mái, đường may chắc",2025-02-19,đóng_gói cẩn_thận mặc thoải_mái đường may chắc
1346,giày thể thao,4,positive,"đóng gói cẩn thận, đế bám tốt, chạy thích",2025-09-28,đóng_gói cẩn_thận đế bám tốt chạy thích
1347,sạc dự phòng,5,positive,"săn sale nên thấy dùng ổn định, rất hài lòng",2026-03-31,săn sale nên thấy dùng ổn_định rất hài_lòng
1348,chuột,4,positive,"shop giao nhanh, pin trâu, dùng mượt cả ngày, hơi tiếc",2025-02-20,cửa_hàng giao nhanh pin trâu dùng mượt cả ngày hơi tiếc
1349,chuột,3,neutral,"săn sale nên thấy đúng mô tả, hiệu năng bình thường, sẽ ủng hộ tiếp",2025-10-01,săn sale nên thấy đúng mô_tả hiệu_năng bình_thường sẽ ủng_hộ tiếp
1350,giày thể thao,4,positive,"đế bám tốt, chạy thích, đáng tiền",2026-04-02,đế bám tốt chạy thích_đáng tiền
1351,nồi chiên,3,neutral,"nấu được nhưng không quá nhanh, hơi tiếc",2025-02-04,nấu được nhưng không quá nhanh hơi tiếc
1352,áo thun,4,positive,"đóng gói cẩn thận, màu đẹp như hình, sẽ ủng hộ tiếp",2025-05-29,đóng_gói cẩn_thận màu đẹp như hình sẽ ủng_hộ tiếp
1353,chuột,3,neutral,"săn sale nên thấy đúng mô tả, hiệu năng bình thường, hơi tiếc",2025-12-17,săn sale nên thấy đúng mô_tả hiệu_năng bình_thường hơi tiếc
1354,sạc dự phòng,3,neutral,"sạc ở mức bình thường, hơi tiếc",2025-10-15,sạc ở mức bình_thường hơi tiếc
1355,nồi chiên,5,positive,"nướng nhanh, chín đều, sẽ ủng hộ tiếp",2025-10-20,nướng nhanh chín đều sẽ ủng_hộ tiếp
1356,bàn phím,2,negative,"gõ hơi cứng và ồn, đáng tiền",2025-06-05,gõ hơi cứng và ồn_đáng tiền
1357,nồi chiên,5,positive,"shop giao nhanh, nướng nhanh, chín đều",2025-10-01,cửa_hàng giao nhanh nướng nhanh chín đều
1358,bàn phím,4,positive,"đóng gói cẩn thận, gõ êm tay, led đẹp",2025-11-25,đóng_gói cẩn_thận gõ êm_tay led đẹp
1359,bàn phím,3,neutral,"đóng gói cẩn thận, gõ ổn, chưa có gì nổi bật",2025-07-08,đóng_gói cẩn_thận gõ ổn chưa có gì nổi_bật
1360,tai nghe,5,positive,"đeo êm tai lâu không đau, đáng tiền",2025-06-16,đeo êm_tai lâu không đau đáng tiền
1361,chuột,2,negative,"đóng gói cẩn thận, pin yếu hơn mô tả, sẽ ủng hộ tiếp",2025-05-12,đóng_gói cẩn_thận pin_yếu hơn mô_tả sẽ ủng_hộ tiếp
1362,chuột,2,negative,"con lăn bị kẹt, trải nghiệm tệ",2025-04-16,con_lăn bị kẹt trải_nghiệm tệ
1363,nồi chiên,5,positive,"nướng nhanh, chín đều, hơi tiếc",2025-03-21,nướng nhanh chín đều hơi tiếc
1364,áo thun,5,positive,"săn sale nên thấy vải mềm, form đẹp",2025-09-11,săn sale nên thấy vải mềm form đẹp
1365,bàn phím,4,positive,"săn sale nên thấy keycap chắc chắn, build ngon, sẽ ủng hộ tiếp",2025-11-28,săn sale nên thấy keycap chắc_chắn build ngon sẽ ủng_hộ tiếp
1366,tai nghe,4,positive,"đeo êm tai lâu không đau, sẽ ủng hộ tiếp",2025-02-05,đeo êm_tai lâu không đau sẽ ủng_hộ tiếp
1367,bàn phím,4,positive,"săn sale nên thấy keycap chắc chắn, build ngon",2026-01-06,săn sale nên thấy keycap chắc_chắn build ngon
1368,sạc dự phòng,4,positive,"săn sale nên thấy thiết kế đẹp, cầm chắc tay",2025-02-26,săn sale nên thấy thiết_kế đẹp cầm_chắc tay
1369,nồi chiên,4,positive,"nướng nhanh, chín đều, đáng tiền",2025-03-15,nướng nhanh chín đều đáng tiền
1370,giày thể thao,1,negative,"đóng gói cẩn thận, size không chuẩn",2025-04-14,đóng_gói cẩn_thận size không chuẩn
1371,bàn phím,5,positive,"đóng gói cẩn thận, switch phản hồi tốt, rất thích, hơi tiếc",2025-03-21,đóng_gói cẩn_thận switch phản_hồi tốt rất thích hơi tiếc
1372,bàn phím,5,positive,"gõ êm tay, led đẹp",2025-10-06,gõ êm_tay led đẹp
1373,tai nghe,5,positive,"shop giao nhanh, âm thanh rõ, bass tốt",2025-04-27,cửa_hàng giao nhanh âm_thanh rõ bass tốt
1374,áo thun,5,positive,"săn sale nên thấy vải mềm, form đẹp",2025-09-09,săn sale nên thấy vải mềm form đẹp
1375,bàn phím,3,neutral,"đóng gói cẩn thận, đúng mô tả nhưng giao hơi lâu",2025-11-12,đóng_gói cẩn_thận đúng mô_tả nhưng giao_hơi lâu
1376,tai nghe,4,positive,"shop giao nhanh, mic thu âm rõ, gọi điện tốt, sẽ ủng hộ tiếp",2025-08-08,cửa_hàng giao nhanh mic thu_âm rõ gọi điện tốt sẽ ủng_hộ tiếp
1377,sạc dự phòng,4,positive,"đóng gói cẩn thận, sạc nhanh, pin đúng dung lượng",2026-02-23,đóng_gói cẩn_thận sạc nhanh pin đúng dung_lượng
1378,tai nghe,4,positive,"đóng gói cẩn thận, đeo êm tai lâu không đau, đáng tiền",2026-02-20,đóng_gói cẩn_thận đeo êm_tai lâu không đau đáng tiền
1379,giày thể thao,3,neutral,"shop giao nhanh, chất lượng bình thường, đáng tiền",2025-03-17,cửa_hàng giao nhanh chất_lượng bình_thường đáng tiền
1380,áo thun,5,positive,"vải mềm, form đẹp, hơi tiếc",2026-01-08,vải mềm form đẹp hơi tiếc
1381,tai nghe,5,positive,"săn sale nên thấy âm thanh rõ, bass tốt, đáng tiền",2025-06-13,săn sale nên thấy âm_thanh rõ bass tốt đáng tiền
1382,áo thun,5,positive,"shop giao nhanh, vải mềm, form đẹp, hơi tiếc",2025-08-03,cửa_hàng giao nhanh vải mềm form đẹp hơi tiếc
1383,sạc dự phòng,5,positive,"thiết kế đẹp, cầm chắc tay",2026-01-02,thiết_kế đẹp cầm_chắc tay
1384,áo thun,1,negative,"đóng gói cẩn thận, size bị lệch, mặc không vừa",2025-04-15,đóng_gói cẩn_thận size bị lệch mặc không vừa
1385,nồi chiên,5,positive,"nướng nhanh, chín đều, đáng tiền",2025-07-04,nướng nhanh chín đều đáng tiền
1386,nồi chiên,3,neutral,"shop giao nhanh, nấu được nhưng không quá nhanh",2025-08-04,cửa_hàng giao nhanh nấu được nhưng không quá nhanh
1387,bàn phím,4,positive,"shop giao nhanh, keycap chắc chắn, build ngon",2025-12-23,cửa_hàng giao nhanh keycap chắc_chắn build ngon
1388,giày thể thao,4,positive,"đế bám tốt, chạy thích",2025-12-06,đế bám tốt chạy thích
1389,sạc dự phòng,4,positive,"đóng gói cẩn thận, sạc nhanh, pin đúng dung lượng, sẽ ủng hộ tiếp",2025-02-10,đóng_gói cẩn_thận sạc nhanh pin đúng dung_lượng sẽ ủng_hộ tiếp
1390,bàn phím,5,positive,"săn sale nên thấy gõ êm tay, led đẹp, sẽ ủng hộ tiếp",2026-01-19,săn sale nên thấy gõ êm_tay led đẹp sẽ ủng_hộ tiếp
1391,sạc dự phòng,2,negative,"đóng gói cẩn thận, dung lượng không như quảng cáo, hơi tiếc",2026-02-05,đóng_gói cẩn_thận dung_lượng không như quảng_cáo hơi tiếc
1392,giày thể thao,1,negative,keo dán chưa chắc,2025-11-06,keo dán chưa chắc
1393,nồi chiên,4,positive,"săn sale nên thấy máy chạy êm, dễ vệ sinh, hơi tiếc",2025-10-11,săn sale nên thấy máy chạy êm_dễ vệ_sinh hơi tiếc
1394,giày thể thao,3,neutral,"shop giao nhanh, mẫu đẹp nhưng chưa thử chạy lâu, đáng tiền",2025-02-17,cửa_hàng giao nhanh mẫu đẹp nhưng chưa thử chạy lâu_đáng tiền
1395,sạc dự phòng,4,positive,"thiết kế đẹp, cầm chắc tay",2025-04-23,thiết_kế đẹp cầm_chắc tay
1396,áo thun,4,positive,"đóng gói cẩn thận, mặc thoải mái, đường may chắc, hơi tiếc",2026-02-28,đóng_gói cẩn_thận mặc thoải_mái đường may chắc hơi tiếc
1397,áo thun,5,positive,"đóng gói cẩn thận, vải mềm, form đẹp",2025-02-23,đóng_gói cẩn_thận vải mềm form đẹp
1398,chuột,5,positive,"đóng gói cẩn thận, pin trâu, dùng mượt cả ngày, sẽ ủng hộ tiếp",2025-10-05,đóng_gói cẩn_thận pin trâu dùng mượt cả ngày sẽ ủng_hộ tiếp
1399,chuột,4,positive,"pin trâu, dùng mượt cả ngày, sẽ ủng hộ tiếp",2025-11-23,pin trâu dùng mượt cả ngày sẽ ủng_hộ tiếp
1400,chuột,4,positive,"kết nối ổn định, không bị lag",2025-06-11,kết_nối ổn_định không bị lag
1401,chuột,3,neutral,săn sale nên thấy chưa dùng lâu nên chưa đánh giá thêm,2025-04-10,săn sale nên thấy chưa dùng lâu nên chưa đánh_giá thêm
1402,tai nghe,3,neutral,"chưa test lâu nên chưa rõ độ bền, đáng tiền",2025-07-28,chưa test lâu nên chưa rõ độ bền_đáng tiền
1403,giày thể thao,1,negative,"săn sale nên thấy size không chuẩn, hơi tiếc",2025-10-28,săn sale nên thấy size không chuẩn hơi tiếc
1404,nồi chiên,3,neutral,"săn sale nên thấy dùng ổn, cần test thêm",2026-03-30,săn sale nên thấy dùng ổn cần test thêm
1405,giày thể thao,4,positive,"shop giao nhanh, nhẹ chân, đúng size, sẽ ủng hộ tiếp",2025-09-14,cửa_hàng giao nhanh nhẹ chân đúng size sẽ ủng_hộ tiếp
1406,sạc dự phòng,3,neutral,"đóng gói cẩn thận, dùng được, chưa thấy vấn đề, đáng tiền",2025-07-04,đóng_gói cẩn_thận dùng được chưa thấy vấn_đề đáng tiền
1407,sạc dự phòng,3,neutral,"săn sale nên thấy đúng mô tả nhưng chưa nổi bật, sẽ ủng hộ tiếp",2025-04-17,săn sale nên thấy đúng mô_tả nhưng chưa nổi_bật sẽ ủng_hộ tiếp
